iter;num_air;num_per;cost_e;cost_h;cost_prop;time_e;time_h;time_prop;status_e;status_h
41;25;50;10395.11521;10395.11521;1;41.82479692;14.17794895;2.949989244;OPTIMAL;OPTIMAL
42;25;50;27569.81491;NA;NA;54.56964707;159.3368349;0.342479798;OPTIMAL;INFEASIBLE
43;25;50;10947.15796;10947.15796;1;38.40568113;14.11150193;2.721587065;OPTIMAL;OPTIMAL
44;25;50;13844.28885;13844.28885;1;46.52973413;14.61068416;3.184637601;OPTIMAL;OPTIMAL
45;25;50;20467.06372;21097.06372;1.030781162;41.38375211;14.25439501;2.903227537;OPTIMAL;OPTIMAL
46;25;50;12291.3398;12411.3398;1.009762971;53.62294006;14.32985592;3.742043212;OPTIMAL;OPTIMAL
47;25;50;11180.92049;11180.92049;1;38.91052914;14.19054604;2.742003658;OPTIMAL;OPTIMAL
48;25;50;12941.29203;12941.29203;1;37.51545405;14.53990388;2.580172081;OPTIMAL;OPTIMAL
49;25;50;22646.09555;NA;NA;47.42609406;155.6734869;0.304651068;OPTIMAL;INFEASIBLE
50;25;50;16040.3505;16040.3505;1;50.3678689;14.16867995;3.554873783;OPTIMAL;OPTIMAL
51;25;50;13775.45551;13775.45551;1;37.65346217;14.46192002;2.603628157;OPTIMAL;OPTIMAL
52;25;50;9512.682622;9512.682622;1;44.53054595;14.30483389;3.112971901;OPTIMAL;OPTIMAL
53;25;50;15747.85993;15747.85993;1;51.39633989;14.42197704;3.563751332;OPTIMAL;OPTIMAL
54;25;50;16949.28742;16949.28742;1;41.86755919;14.21835589;2.944613253;OPTIMAL;OPTIMAL
55;25;50;14563.55653;14563.55653;1;39.03995013;14.40301394;2.710540327;OPTIMAL;OPTIMAL
56;25;50;18664.80734;18814.80734;1.008036515;35.62536001;14.24555707;2.500804976;OPTIMAL;OPTIMAL
57;25;50;8830.873634;8980.873634;1.016985862;38.656178;14.12936807;2.735874514;OPTIMAL;OPTIMAL
58;25;50;6153.641792;6153.641792;1;38.79166484;14.12430692;2.746447317;OPTIMAL;OPTIMAL
59;25;50;19878.8155;20028.8155;1.007545721;42.31693196;14.17937803;2.984399729;OPTIMAL;OPTIMAL
60;25;50;16026.68918;16086.68918;1.003743755;38.10984302;14.16007304;2.691359211;OPTIMAL;OPTIMAL
61;25;50;9319.510717;9319.510717;1;41.34819293;14.53645301;2.844448567;OPTIMAL;OPTIMAL
62;25;50;10462.50687;10462.50687;1;47.48474097;14.13603783;3.359126621;OPTIMAL;OPTIMAL
63;25;50;10059.25442;10059.25442;1;46.35260701;14.46684098;3.204058652;OPTIMAL;OPTIMAL
64;25;50;10777.2314;10777.2314;1;41.08580804;14.34380794;2.86435849;OPTIMAL;OPTIMAL
65;25;50;30471.66839;30861.66839;1.012798774;65.87039804;14.43762589;4.562412032;OPTIMAL;OPTIMAL
66;25;50;34690.54418;39038.78747;1.125343761;41.21732593;14.00183201;2.943709502;OPTIMAL;OPTIMAL
67;25;50;14195.10453;14315.10453;1.008453619;37.36350894;14.18397021;2.63420667;OPTIMAL;OPTIMAL
68;25;50;9081.403056;9081.403056;1;41.00287414;14.36455989;2.854446948;OPTIMAL;OPTIMAL
69;25;50;21745.30707;21745.30707;1;43.12968206;13.96706009;3.087957078;OPTIMAL;OPTIMAL
70;25;50;35779.22334;35779.22334;1;108.8256931;14.14944315;7.691164379;OPTIMAL;OPTIMAL
71;25;50;14855.75091;14855.75091;1;39.0909431;14.14434409;2.763715507;OPTIMAL;OPTIMAL
72;25;50;6046.665859;6046.665859;1;38.77277112;14.64544892;2.647427971;OPTIMAL;OPTIMAL
73;25;50;13096.16816;13096.16816;1;38.45547986;14.21167397;2.705907828;OPTIMAL;OPTIMAL
74;25;50;21783.50412;21783.50412;1;41.45838404;14.12293696;2.935535586;OPTIMAL;OPTIMAL
75;25;50;13086.32524;13086.32524;1;41.78342199;14.21935201;2.938489881;OPTIMAL;OPTIMAL
76;25;50;10307.13758;10307.13758;1;38.55851603;14.27766109;2.700618525;OPTIMAL;OPTIMAL
77;25;50;10883.02767;10883.02767;1;46.38515592;14.21116805;3.263993202;OPTIMAL;OPTIMAL
78;25;50;14419.88824;14629.88824;1.01456322;42.95772195;13.83120203;3.10585601;OPTIMAL;OPTIMAL
79;25;50;16726.20767;NA;NA;52.65460801;156.2817409;0.336921049;OPTIMAL;INFEASIBLE
80;25;50;21261.99561;21261.99561;1;38.44926906;14.22986197;2.70201279;OPTIMAL;OPTIMAL
81;25;50;13390.45261;13390.45261;1;43.71814013;14.16523123;3.086299081;OPTIMAL;OPTIMAL
82;25;50;12007.53486;12007.53486;1;41.863199;14.020262;2.985907038;OPTIMAL;OPTIMAL
83;25;50;25733.31601;25883.31601;1.005829019;46.86166692;15.0232439;3.119277515;OPTIMAL;OPTIMAL
84;25;50;8018.969408;8018.969408;1;37.75150609;14.44445801;2.613563352;OPTIMAL;OPTIMAL
85;25;50;22775.02675;22775.02675;1;57.94606805;14.23440289;4.070846419;OPTIMAL;OPTIMAL
86;25;50;17212.97443;17212.97443;1;43.50021505;14.03161001;3.1001585;OPTIMAL;OPTIMAL
87;25;50;11621.86437;11621.86437;1;37.08192301;14.1767199;2.615691307;OPTIMAL;OPTIMAL
88;25;50;6750.881253;6810.881253;1.008887729;38.05589294;14.22365212;2.675535974;OPTIMAL;OPTIMAL
89;25;50;50098.28346;50098.28346;1;111.103183;14.46686077;7.679840484;OPTIMAL;OPTIMAL
90;25;50;8223.449495;8223.449495;1;46.08434916;14.19686198;3.246094046;OPTIMAL;OPTIMAL
91;25;50;13618.20016;13618.20016;1;39.39960408;14.10342097;2.793620368;OPTIMAL;OPTIMAL
92;25;50;8407.11489;8557.11489;1.01784203;35.92731404;14.19666314;2.530687225;OPTIMAL;OPTIMAL
93;25;50;18172.69587;18172.69587;1;46.98283505;14.432338;3.255386276;OPTIMAL;OPTIMAL
94;25;50;21449.51867;21449.51867;1;38.90398002;14.39176416;2.703211335;OPTIMAL;OPTIMAL
95;25;50;13192.60425;13312.60425;1.009096005;44.0662961;14.18542504;3.106448765;OPTIMAL;OPTIMAL
96;25;50;28483.23964;29083.23964;1.02106502;72.37306499;52.81721401;1.370255254;OPTIMAL;OPTIMAL
97;25;50;13079.30198;14079.30198;1.07645668;41.3274138;14.27290893;2.895514433;OPTIMAL;OPTIMAL
98;25;50;33769.37515;34129.37515;1.010660547;57.29712486;13.95645595;4.105420823;OPTIMAL;OPTIMAL
99;25;50;18447.4815;18447.4815;1;56.21416211;14.28097701;3.93629666;OPTIMAL;OPTIMAL
100;25;50;7936.050195;8056.050195;1.015120872;38.88238502;14.19906783;2.73837589;OPTIMAL;OPTIMAL
1;30;5;13085.62718;24975.60049;1.908628463;1.101140022;0.424458981;2.594220108;OPTIMAL;OPTIMAL
2;30;5;6968.290342;17938.70804;2.574334185;1.008426905;0.436828852;2.30851717;OPTIMAL;OPTIMAL
3;30;5;18533.23117;8232.833672;0.444220093;0.918725967;0.431428909;2.129495608;OPTIMAL;OPTIMAL
4;30;5;9257.670857;38797.86753;4.19088863;0.978789091;0.445183039;2.198621704;OPTIMAL;OPTIMAL
5;30;5;7685.903796;7685.903796;1;1.024757862;0.421339035;2.432145557;OPTIMAL;OPTIMAL
6;30;5;8109.559916;19190.27455;2.366376813;0.98773098;0.45462203;2.172642138;OPTIMAL;OPTIMAL
7;30;5;9521.887482;11811.58502;1.240466771;1.047086;0.417337894;2.508964593;OPTIMAL;OPTIMAL
8;30;5;12297.40935;25532.59313;2.076257884;1.152726173;0.525063038;2.195405295;OPTIMAL;OPTIMAL
9;30;5;20513.65536;22303.13472;1.087233569;1.066836119;0.400322914;2.664938931;OPTIMAL;OPTIMAL
10;30;5;8657.920977;34994.11157;4.041860819;0.932682991;0.435875893;2.139790263;OPTIMAL;OPTIMAL
11;30;5;13988.91797;39654.95549;2.834740727;1.013631821;0.438496113;2.311609593;OPTIMAL;OPTIMAL
12;30;5;15001.38317;34141.17167;2.275868251;0.919728041;0.418362856;2.19839794;OPTIMAL;OPTIMAL
13;30;5;11600.28355;26140.52356;2.253438327;0.975853205;0.436869144;2.233742568;OPTIMAL;OPTIMAL
14;30;5;30108.89701;30108.89701;1;0.926511049;0.417433023;2.219544208;OPTIMAL;OPTIMAL
15;30;5;10888.96664;10888.96664;1;0.996824026;0.438416958;2.273689483;OPTIMAL;OPTIMAL
16;30;5;12431.04107;12431.04107;1;0.955950975;0.423327923;2.258180772;OPTIMAL;OPTIMAL
17;30;5;14192.94154;26936.51921;1.89788136;0.98184514;0.558568001;1.757789811;OPTIMAL;OPTIMAL
18;30;5;12852.40591;20803.33479;1.618633502;0.894963026;0.451915979;1.980374819;OPTIMAL;OPTIMAL
19;30;5;11134.17703;35390.25267;3.178524338;0.923673153;0.417961836;2.209946157;OPTIMAL;OPTIMAL
20;30;5;38014.37768;38014.37768;1;0.961221933;0.413578987;2.324155635;OPTIMAL;OPTIMAL
21;30;5;8067.564161;13311.54088;1.650007439;0.95602107;0.515491009;1.854583405;OPTIMAL;OPTIMAL
22;30;5;21009.38353;11582.86529;0.551318665;1.086758137;0.456892014;2.378588604;OPTIMAL;OPTIMAL
23;30;5;15763.3412;29542.37637;1.874118945;1.003010035;0.860635996;1.165428868;OPTIMAL;OPTIMAL
24;30;5;7972.210647;11209.03288;1.406013135;1.067008972;0.432410955;2.467580802;OPTIMAL;OPTIMAL
25;30;5;18972.2358;24615.09184;1.297427045;0.968024969;0.438374996;2.208212096;OPTIMAL;OPTIMAL
26;30;5;15104.41761;18636.09731;1.233817668;0.98895216;0.436388969;2.266217135;OPTIMAL;OPTIMAL
27;30;5;15541.87574;15541.87574;1;1.003325939;0.476581097;2.105257523;OPTIMAL;OPTIMAL
28;30;5;16618.44125;32378.3679;1.948339644;0.991020918;0.410171032;2.416116304;OPTIMAL;OPTIMAL
29;30;5;26093.88618;26093.88618;1;0.934920073;0.43136096;2.167372941;OPTIMAL;OPTIMAL
30;30;5;14965.01194;15742.65873;1.051964328;1.037140846;0.417917013;2.481690895;OPTIMAL;OPTIMAL
31;30;5;14952.03058;10429.51776;0.697531864;0.912755966;0.503388166;1.813224917;OPTIMAL;OPTIMAL
32;30;5;8858.573024;22134.06357;2.498603727;0.998574972;0.498427868;2.003449318;OPTIMAL;OPTIMAL
33;30;5;7852.661428;9864.243611;1.256165658;0.987512827;0.54604888;1.808469651;OPTIMAL;OPTIMAL
34;30;5;10357.14325;10357.14325;1;1.099093914;0.444561958;2.472307613;OPTIMAL;OPTIMAL
35;30;5;13976.55702;13197.40423;0.944252881;0.937295914;0.44639802;2.09968654;OPTIMAL;OPTIMAL
36;30;5;12476.99363;35200.5131;2.821233555;0.984352827;0.416697025;2.362274668;OPTIMAL;OPTIMAL
37;30;5;11360.21095;10256.74273;0.902865517;1.043129921;0.426980019;2.443041537;OPTIMAL;OPTIMAL
38;30;5;18771.30866;12446.60364;0.663065312;0.917818069;0.414450884;2.214540022;OPTIMAL;OPTIMAL
39;30;5;8978.210737;NA;NA;0.986311913;6.064764023;0.162629891;OPTIMAL;INFEASIBLE
40;30;5;10917.15733;35728.60423;3.272702146;1.016811132;0.420238972;2.419602181;OPTIMAL;OPTIMAL
41;30;5;15526.3148;38021.31007;2.448830296;0.93482089;0.440626144;2.121573816;OPTIMAL;OPTIMAL
42;30;5;19060.32295;14695.18217;0.770982853;0.950222969;0.420382023;2.260379648;OPTIMAL;OPTIMAL
43;30;5;26172.5777;25632.5777;0.979367718;0.967509985;0.443347931;2.182281494;OPTIMAL;OPTIMAL
44;30;5;13486.17579;27096.19881;2.009183273;0.979470015;0.422849178;2.316357852;OPTIMAL;OPTIMAL
45;30;5;11094.08706;12854.24314;1.158657137;0.916284084;0.538094997;1.702829591;OPTIMAL;OPTIMAL
46;30;5;11965.81073;34382.71481;2.873412892;1.095961094;0.451379061;2.428028212;OPTIMAL;OPTIMAL
47;30;5;10509.29594;10509.29594;1;1.020736933;0.415352106;2.457521986;OPTIMAL;OPTIMAL
48;30;5;7960.057944;26412.35172;3.318110484;0.992805958;0.417169094;2.379864597;OPTIMAL;OPTIMAL
49;30;5;9699.101557;6785.187378;0.69956865;0.954881907;0.430341959;2.218891016;OPTIMAL;OPTIMAL
50;30;5;17247.89964;39607.98062;2.296394428;0.978872061;0.409056902;2.392997297;OPTIMAL;OPTIMAL
51;30;5;18429.80673;32224.42411;1.748494956;0.984843969;0.454102993;2.168767845;OPTIMAL;OPTIMAL
52;30;5;9202.75973;9202.75973;1;0.97893095;0.451376915;2.168766097;OPTIMAL;OPTIMAL
53;30;5;7816.447939;7816.447939;1;0.999935865;0.426481009;2.344619914;OPTIMAL;OPTIMAL
54;30;5;10235.52893;8512.035842;0.831616607;0.984806776;0.427870989;2.301644191;OPTIMAL;OPTIMAL
55;30;5;14243.68129;29257.65689;2.054079721;0.944821119;0.423578978;2.230566599;OPTIMAL;OPTIMAL
56;30;5;38868.24319;38868.24319;1;0.955764055;0.449363947;2.12692643;OPTIMAL;OPTIMAL
57;30;5;13385.02863;12665.02863;0.946208557;1.121875048;0.5204072;2.155763886;OPTIMAL;OPTIMAL
58;30;5;13329.69276;12329.69276;0.924979516;1.125610113;0.419381857;2.68397427;OPTIMAL;OPTIMAL
59;30;5;16129.82417;26376.15149;1.635241104;1.023813009;0.428123951;2.391393911;OPTIMAL;OPTIMAL
60;30;5;17329.11779;11717.26146;0.676160299;0.981837034;0.423118114;2.320479792;OPTIMAL;OPTIMAL
61;30;5;15513.59055;43173.33636;2.782936433;1.056334019;0.396333933;2.665262626;OPTIMAL;OPTIMAL
62;30;5;16112.23803;12473.97544;0.774192599;0.881278038;0.424363852;2.076703835;OPTIMAL;OPTIMAL
63;30;5;12770.4058;9300.700546;0.728301097;0.922716856;0.415156841;2.222574132;OPTIMAL;OPTIMAL
64;30;5;17319.8135;28261.42159;1.631739371;0.979305983;0.417870998;2.34356054;OPTIMAL;OPTIMAL
65;30;5;10767.85715;26434.56291;2.454951115;0.920403004;0.424381971;2.168807974;OPTIMAL;OPTIMAL
66;30;5;17771.53046;6700.161951;0.377016598;0.991486073;0.412789822;2.40191502;OPTIMAL;OPTIMAL
67;30;5;9714.173335;9714.173335;1;1.030284166;0.406366825;2.535355011;OPTIMAL;OPTIMAL
68;30;5;13294.25729;13294.25729;1;1.056007862;0.430891991;2.450748413;OPTIMAL;OPTIMAL
69;30;5;15005.26603;NA;NA;0.972343922;6.022464037;0.16145284;OPTIMAL;INFEASIBLE
70;30;5;32543.04523;32543.04523;1;0.980337143;0.413337946;2.371756943;OPTIMAL;OPTIMAL
71;30;5;17603.92363;9506.103868;0.539999154;0.970960855;0.482232094;2.013472077;OPTIMAL;OPTIMAL
72;30;5;8701.6539;14719.07842;1.69152653;0.988837004;0.434284925;2.276931447;OPTIMAL;OPTIMAL
73;30;5;11228.65038;10858.65038;0.967048578;1.003951073;0.439414024;2.284749728;OPTIMAL;OPTIMAL
74;30;5;15142.39142;24675.19541;1.629544153;0.949593067;0.440514088;2.155647444;OPTIMAL;OPTIMAL
75;30;5;12296.92993;39646.45602;3.22409384;0.979720116;0.46637392;2.100718056;OPTIMAL;OPTIMAL
76;30;5;9868.632068;9868.632068;1;1.002318144;0.425180197;2.357396115;OPTIMAL;OPTIMAL
77;30;5;19297.16424;10027.69433;0.519646007;0.903224945;0.430514097;2.098014794;OPTIMAL;OPTIMAL
78;30;5;7695.412064;9852.690822;1.280333105;1.009073019;0.420146942;2.401714538;OPTIMAL;OPTIMAL
79;30;5;11816.65893;36317.79304;3.07344007;0.935647011;0.413526058;2.262607137;OPTIMAL;OPTIMAL
80;30;5;14410.54903;33763.70918;2.342985621;0.972967148;0.45616889;2.132909914;OPTIMAL;OPTIMAL
81;30;5;10906.74459;17924.04369;1.643390798;1.023882866;0.534410954;1.915909206;OPTIMAL;OPTIMAL
82;30;5;7363.381042;7784.971914;1.057255067;1.139569998;0.407281876;2.797988484;OPTIMAL;OPTIMAL
83;30;5;8892.104116;8892.104116;1;1.053629875;0.428348064;2.45975169;OPTIMAL;OPTIMAL
84;30;5;14008.76695;14008.76695;1;1.050529957;0.428885937;2.449439039;OPTIMAL;OPTIMAL
85;30;5;18812.58029;10602.81617;0.563602441;0.981786966;0.563338995;1.742799584;OPTIMAL;OPTIMAL
86;30;5;24644.73285;19161.93431;0.777526558;0.971886873;0.416882038;2.331323455;OPTIMAL;OPTIMAL
87;30;5;9236.326261;9236.326261;1;1.090875149;0.414363861;2.632650313;OPTIMAL;OPTIMAL
88;30;5;8653.168001;27375.86939;3.163681716;0.99151206;0.427346945;2.320157128;OPTIMAL;OPTIMAL
89;30;5;17419.18805;40810.29657;2.342835754;0.957826138;0.404356003;2.368769428;OPTIMAL;OPTIMAL
90;30;5;18309.40721;14714.14385;0.803638462;0.937073946;0.44959712;2.084252553;OPTIMAL;OPTIMAL
91;30;5;6094.612585;38250.63537;6.27613894;0.981765985;0.413349152;2.37514939;OPTIMAL;OPTIMAL
92;30;5;17814.10713;38699.52571;2.172408947;0.943753004;0.411354065;2.29425958;OPTIMAL;OPTIMAL
93;30;5;9723.774548;9723.774548;1;1.083123922;0.536934137;2.017237957;OPTIMAL;OPTIMAL
94;30;5;19271.77183;24026.17291;1.246702852;1.102169037;0.416388988;2.646969702;OPTIMAL;OPTIMAL
95;30;5;11446.50355;11446.50355;1;1.004202843;0.416394949;2.41165952;OPTIMAL;OPTIMAL
96;30;5;14427.79038;16116.07403;1.117016092;0.991065025;0.42431879;2.335661412;OPTIMAL;OPTIMAL
97;30;5;36855.21625;36855.21625;1;0.986945868;0.404313087;2.441043583;OPTIMAL;OPTIMAL
98;30;5;14476.80105;15540.01605;1.073442676;0.952553988;0.439200163;2.168837965;OPTIMAL;OPTIMAL
99;30;5;12807.33114;20016.05849;1.562859449;0.982744932;0.433417082;2.267434703;OPTIMAL;OPTIMAL
100;30;5;16230.29967;NA;NA;1.006071806;6.015794039;0.167238406;OPTIMAL;INFEASIBLE
1;30;10;9762.330333;24501.33523;2.509783463;2.440470219;1.106916904;2.20474564;OPTIMAL;OPTIMAL
2;30;10;9045.621926;18049.85817;1.995424783;2.521878958;1.080300093;2.334424457;OPTIMAL;OPTIMAL
3;30;10;11579.03145;11579.03145;1;2.744326115;1.284029961;2.137275764;OPTIMAL;OPTIMAL
4;30;10;13481.95402;13481.95402;1;2.536507845;1.046423197;2.423978991;OPTIMAL;OPTIMAL
5;30;10;7471.421818;8351.065604;1.117734456;2.557811975;1.266032219;2.02033719;OPTIMAL;OPTIMAL
6;30;10;17463.28308;17613.28308;1.00858945;2.50783515;1.075430155;2.331936796;OPTIMAL;OPTIMAL
7;30;10;10768.63591;6278.8933;0.583072299;2.467044115;1.070375919;2.304838955;OPTIMAL;OPTIMAL
8;30;10;27250.06096;27250.06096;1;2.483455896;1.093764067;2.270559047;OPTIMAL;OPTIMAL
9;30;10;7070.361776;NA;NA;2.517512083;13.30021501;0.189283563;OPTIMAL;INFEASIBLE
10;30;10;26673.71282;26673.71282;1;2.448709011;1.097621918;2.230922116;OPTIMAL;OPTIMAL
11;30;10;14834.74431;13987.02388;0.942855743;2.450505018;1.07525301;2.27900317;OPTIMAL;OPTIMAL
12;30;10;6080.476595;7002.415716;1.151622838;2.495240927;1.07763505;2.315478628;OPTIMAL;OPTIMAL
13;30;10;20433.65223;NA;NA;2.496231079;12.63753915;0.197525092;OPTIMAL;INFEASIBLE
14;30;10;14616.2866;24698.60618;1.689800348;2.531217813;1.225152016;2.066043871;OPTIMAL;OPTIMAL
15;30;10;25484.16492;25484.16492;1;2.459085226;1.066150904;2.30650766;OPTIMAL;OPTIMAL
16;30;10;13182.25463;14045.55029;1.065489226;2.491411924;1.097033024;2.271045511;OPTIMAL;OPTIMAL
17;30;10;10887.14432;7806.805815;0.71706644;2.460844994;1.230997086;1.999066466;OPTIMAL;OPTIMAL
18;30;10;13268.88479;13268.88479;1;2.712562084;1.075432062;2.522299808;OPTIMAL;OPTIMAL
19;30;10;11282.48758;28645.02421;2.538892598;2.518209934;1.064363003;2.36593148;OPTIMAL;OPTIMAL
20;30;10;12877.44603;12877.44603;1;2.565330982;1.071187019;2.394848832;OPTIMAL;OPTIMAL
21;30;10;13539.27867;25485.77516;1.882358417;2.534342051;1.064004898;2.381889459;OPTIMAL;OPTIMAL
22;30;10;10304.96901;7395.059202;0.717620712;2.489198923;1.082321167;2.299870869;OPTIMAL;OPTIMAL
23;30;10;11327.19378;11755.99295;1.037855728;2.456662893;1.061818123;2.313638127;OPTIMAL;OPTIMAL
24;30;10;14993.5068;14993.5068;1;2.683109045;1.064001083;2.52171646;OPTIMAL;OPTIMAL
25;30;10;11728.90853;12782.85451;1.089858828;2.565034151;1.070259094;2.396647844;OPTIMAL;OPTIMAL
26;30;10;24803.20848;25013.20848;1.008466647;2.677780151;1.07960391;2.480335728;OPTIMAL;OPTIMAL
27;30;10;12511.69424;29730.41338;2.376210034;2.538964033;1.074025869;2.363969161;OPTIMAL;OPTIMAL
28;30;10;12974.59949;12884.59949;0.99306337;2.582011938;1.100048065;2.347181019;OPTIMAL;OPTIMAL
29;30;10;17755.10069;17755.10069;1;2.516096115;1.280501842;1.964929711;OPTIMAL;OPTIMAL
30;30;10;25556.52101;25556.52101;1;2.481243134;1.074519873;2.30916449;OPTIMAL;OPTIMAL
31;30;10;7020.354262;10942.11695;1.558627462;2.472826004;1.087427139;2.274015348;OPTIMAL;OPTIMAL
32;30;10;12440.50999;22696.13639;1.824373471;2.607414007;1.063467026;2.451805222;OPTIMAL;OPTIMAL
33;30;10;15002.53489;15002.53489;1;2.850221157;1.05081892;2.712380889;OPTIMAL;OPTIMAL
34;30;10;19546.96514;19546.96514;1;2.628561974;1.062330961;2.474334336;OPTIMAL;OPTIMAL
35;30;10;10164.20472;8687.619975;0.854726977;2.491757154;1.070769072;2.327072401;OPTIMAL;OPTIMAL
36;30;10;20147.86079;20147.86079;1;2.448273182;1.064758062;2.29937041;OPTIMAL;OPTIMAL
37;30;10;24183.60178;24183.60178;1;2.515007019;1.056967974;2.379454327;OPTIMAL;OPTIMAL
38;30;10;28114.27526;28114.27526;1;2.484302998;1.052423954;2.360553452;OPTIMAL;OPTIMAL
39;30;10;12447.7195;26841.0876;2.156305627;2.529136181;1.089986086;2.320338042;OPTIMAL;OPTIMAL
40;30;10;14157.58343;12797.58343;0.903938408;2.576939106;1.070650101;2.406891948;OPTIMAL;OPTIMAL
41;30;10;8356.639851;8356.639851;1;2.678496838;1.210165024;2.213331889;OPTIMAL;OPTIMAL
42;30;10;9213.767302;9213.767302;1;2.751445055;1.097604036;2.506773813;OPTIMAL;OPTIMAL
43;30;10;9343.885758;9343.885758;1;2.681689978;1.089692116;2.460961164;OPTIMAL;OPTIMAL
44;30;10;10927.341;20149.08542;1.843914766;2.481961012;1.069988966;2.319613651;OPTIMAL;OPTIMAL
45;30;10;15544.30897;9073.845464;0.583740679;2.446352959;1.047742844;2.334879187;OPTIMAL;OPTIMAL
46;30;10;17573.26967;17573.26967;1;2.662549973;1.054215908;2.52562113;OPTIMAL;OPTIMAL
47;30;10;10961.19891;7141.198907;0.651497976;2.751993895;1.206015825;2.281888709;OPTIMAL;OPTIMAL
48;30;10;15064.0175;21071.50468;1.398797146;2.659438848;1.022526979;2.600849564;OPTIMAL;OPTIMAL
49;30;10;11846.62323;20778.82085;1.753986806;2.669955015;1.200054169;2.224862081;OPTIMAL;OPTIMAL
50;30;10;10605.48706;10605.48706;1;2.620033979;1.031821012;2.539233014;OPTIMAL;OPTIMAL
51;30;10;13282.10436;18356.58304;1.382053818;2.564760923;1.042659998;2.459824802;OPTIMAL;OPTIMAL
52;30;10;10500.17475;11964.96067;1.139501099;2.619004011;1.030859947;2.540601192;OPTIMAL;OPTIMAL
53;30;10;6829.300993;8855.775002;1.296732273;2.682612181;1.184417963;2.264920209;OPTIMAL;OPTIMAL
54;30;10;8746.476296;8746.476296;1;2.786717176;1.031559944;2.701459273;OPTIMAL;OPTIMAL
55;30;10;11683.09579;11683.09579;1;2.676455975;1.020725012;2.622112659;OPTIMAL;OPTIMAL
56;30;10;28733.44579;28733.44579;1;2.614691019;0.991142988;2.638056315;OPTIMAL;OPTIMAL
57;30;10;11271.03176;24315.59974;2.157353492;2.63358593;1.010897875;2.605194843;OPTIMAL;OPTIMAL
58;30;10;6744.581178;16257.77464;2.410494323;2.683178902;1.055043936;2.543191625;OPTIMAL;OPTIMAL
59;30;10;10144.0632;10144.0632;1;2.695122004;1.251073837;2.154246954;OPTIMAL;OPTIMAL
60;30;10;10907.94942;15799.84134;1.448470352;2.46016407;1.045432091;2.353250959;OPTIMAL;OPTIMAL
61;30;10;7605.565077;18957.90754;2.492636293;2.50101614;1.053934097;2.373028965;OPTIMAL;OPTIMAL
62;30;10;10076.00388;22841.08966;2.2668798;2.62984395;1.204476118;2.183392357;OPTIMAL;OPTIMAL
63;30;10;9945.025754;21042.657;2.115897688;2.66607213;1.205944061;2.210775952;OPTIMAL;OPTIMAL
64;30;10;13047.65017;12837.65017;0.983905148;2.59403801;1.177621841;2.202776747;OPTIMAL;OPTIMAL
65;30;10;11203.34988;7633.349878;0.681345308;2.667495966;1.355159998;1.968399281;OPTIMAL;OPTIMAL
66;30;10;14221.82138;19008.21836;1.336553024;2.606515169;1.204305172;2.164331126;OPTIMAL;OPTIMAL
67;30;10;9458.147934;16273.28699;1.72055746;2.573765993;1.201370001;2.142359133;OPTIMAL;OPTIMAL
68;30;10;9567.563841;7878.257755;0.823434041;2.772057056;1.204627991;2.301172709;OPTIMAL;OPTIMAL
69;30;10;15959.8354;15959.8354;1;2.579835892;1.182975054;2.180803292;OPTIMAL;OPTIMAL
70;30;10;18052.27962;18052.27962;1;2.498510838;1.19051218;2.098685657;OPTIMAL;OPTIMAL
71;30;10;13385.16195;25477.76137;1.90343318;2.564726114;1.185962915;2.16256856;OPTIMAL;OPTIMAL
72;30;10;14430.27907;10460.27907;0.724884045;2.803640127;1.198055029;2.340159725;OPTIMAL;OPTIMAL
73;30;10;8296.567745;13824.64752;1.666309243;2.582701921;1.183213949;2.182785221;OPTIMAL;OPTIMAL
74;30;10;15683.20513;15683.20513;1;2.607499838;1.209098101;2.156565986;OPTIMAL;OPTIMAL
75;30;10;10062.50719;22818.91209;2.267716351;2.611814022;1.210451126;2.157719519;OPTIMAL;OPTIMAL
76;30;10;11715.78612;19202.30542;1.639011265;2.578603983;1.186197996;2.173839436;OPTIMAL;OPTIMAL
77;30;10;22430.48808;22430.48808;1;2.583977938;1.361014843;1.898567052;OPTIMAL;OPTIMAL
78;30;10;18149.4501;18149.4501;1;2.599972963;1.194255829;2.177065333;OPTIMAL;OPTIMAL
79;30;10;26501.85336;26501.85336;1;2.536345005;1.210922956;2.094555225;OPTIMAL;OPTIMAL
80;30;10;14559.22049;14559.22049;1;2.630887032;1.204761028;2.183741813;OPTIMAL;OPTIMAL
81;30;10;15347.00573;13646.2576;0.889180459;2.649857998;1.210998058;2.188160402;OPTIMAL;OPTIMAL
82;30;10;7424.319508;18656.42474;2.512880099;2.608522177;1.213934898;2.148815542;OPTIMAL;OPTIMAL
83;30;10;21479.26466;21479.26466;1;2.437618971;1.203427076;2.025564339;OPTIMAL;OPTIMAL
84;30;10;15389.25599;11909.65585;0.773894193;2.831621885;1.208146095;2.343774396;OPTIMAL;OPTIMAL
85;30;10;16916.74319;16764.41201;0.990995242;2.681374073;1.247431993;2.149515234;OPTIMAL;OPTIMAL
